min_points,window_days,step_days,n_windows_rank1,n_fit_points,n_inliers,inlier_fraction,rmse_inlier,wrmse_inlier,r2_inlier,slope_days_per_day,intercept_days
350,3500.0,2900.0,4,4,3,0.75,45.091790804266736,48.627229506204664,0.9788537326730661,0.09080043261817322,662.1838247703874
50,2500.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,-0.06568599551183758,856.3529564677038
50,2600.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,-0.0547629040437296,835.3178223549103
50,3100.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.033983476607975904,824.5274633796897
50,3200.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03757584373893099,827.4662748909623
50,3300.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03564644537643607,827.6925808012894
50,3400.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.039025472475168105,815.7854203181613
100,2500.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.017146181222545555,855.1730351578085
100,2500.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,-0.06568599551183758,856.3529564677038
100,2600.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.036911058191528776,854.823686342374
100,2600.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,-0.0547629040437296,835.3178223549103
100,2700.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03446335603164464,834.6116793448613
100,2900.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.043198952485403085,819.4762054004785
100,3100.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.033983476607975904,824.5274633796897
100,3200.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03818982997030542,824.2557084762784
100,3200.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03757584373893099,827.4662748909623
100,3300.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03653665150792843,827.119805020397
100,3300.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03564644537643607,827.6925808012894
100,3400.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.04080003869292043,827.3495791834036
100,3400.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.039025472475168105,815.7854203181613
100,3500.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.0423053818282098,815.7704626586133
150,2500.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.017146181222545555,855.1730351578085
150,2500.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,-0.06568599551183758,856.3529564677038
150,2600.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.036911058191528776,854.823686342374
150,2600.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,-0.0547629040437296,835.3178223549103
150,2700.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03446335603164464,834.6116793448613
150,2900.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.043198952485403085,819.4762054004785
150,3100.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.033983476607975904,824.5274633796897
150,3200.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03818982997030542,824.2557084762784
150,3200.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03757584373893099,827.4662748909623
150,3300.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03653665150792843,827.119805020397
150,3300.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03564644537643607,827.6925808012894
150,3400.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.04080003869292043,827.3495791834036
150,3400.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.039025472475168105,815.7854203181613
150,3500.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.0423053818282098,815.7704626586133
200,2500.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,-0.00030205632399704906,855.4151881253904
200,2500.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.017146181222545555,855.1730351578085
200,2500.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,-0.06568599551183758,856.3529564677038
200,2600.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.0055050051171128935,856.501995623921
200,2600.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.036911058191528776,854.823686342374
200,2600.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,-0.0547629040437296,835.3178223549103
200,2700.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03446335603164464,834.6116793448613
200,2900.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.043198952485403085,819.4762054004785
200,3000.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03754818845349797,821.7715447242407
200,3100.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.04575725856292361,811.5166310551313
200,3100.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.033983476607975904,824.5274633796897
200,3200.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03773358167667755,813.1349171850048
200,3200.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03818982997030542,824.2557084762784
200,3200.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03757584373893099,827.4662748909623
200,3300.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.033449527230059964,826.2021691532385
200,3300.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03653665150792843,827.119805020397
200,3300.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03564644537643607,827.6925808012894
200,3400.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.04080003869292043,827.3495791834036
200,3400.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.039025472475168105,815.7854203181613
200,3500.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03633306313783515,829.0981761621796
200,3500.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.0423053818282098,815.7704626586133
250,2500.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,-0.00030205632399704906,855.4151881253904
250,2500.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.017146181222545555,855.1730351578085
250,2500.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,-0.06568599551183758,856.3529564677038
250,2600.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.0055050051171128935,856.501995623921
250,2600.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.036911058191528776,854.823686342374
250,2600.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,-0.0547629040437296,835.3178223549103
250,2700.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,-0.00021019932067083857,837.6176808314025
250,2700.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03446335603164464,834.6116793448613
250,2800.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.005532082613480149,837.909457218062
250,2900.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.017109114612337956,836.1909694238278
250,2900.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.043198952485403085,819.4762054004785
250,3000.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03754818845349797,821.7715447242407
250,3100.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.036312987831249116,807.4622872005241
250,3100.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.04575725856292361,811.5166310551313
250,3100.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.033983476607975904,824.5274633796897
250,3200.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03992124070528288,811.9120582397316
250,3200.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03773358167667755,813.1349171850048
250,3200.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03818982997030542,824.2557084762784
250,3200.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03757584373893099,827.4662748909623
250,3300.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.038699809323192225,813.4734538786627
250,3300.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.033449527230059964,826.2021691532385
250,3300.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03653665150792843,827.119805020397
250,3300.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03564644537643607,827.6925808012894
250,3400.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03323615682585221,826.1744033389473
250,3400.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.04080003869292043,827.3495791834036
250,3400.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.039025472475168105,815.7854203181613
250,3500.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03618224852785793,815.9105015300662
250,3500.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03633306313783515,829.0981761621796
250,3500.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.0423053818282098,815.7704626586133
300,2500.0,3100.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,-0.027516991694930194,876.6370163198304
300,2500.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,-0.00030205632399704906,855.4151881253904
300,2500.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.017146181222545555,855.1730351578085
300,2500.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,-0.06568599551183758,856.3529564677038
300,2600.0,3100.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,-0.027171423945659575,876.0277110871939
300,2600.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.0055050051171128935,856.501995623921
300,2600.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.036911058191528776,854.823686342374
300,2600.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,-0.0547629040437296,835.3178223549103
300,2700.0,3100.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,-0.013968321880109788,855.6704865021566
300,2700.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,-0.00021019932067083857,837.6176808314025
300,2700.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03446335603164464,834.6116793448613
300,2800.0,3100.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,-0.012290187817450405,839.529835512858
300,2800.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.005532082613480149,837.909457218062
300,2900.0,3100.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.002268006968623071,839.7473549865475
300,2900.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.017109114612337956,836.1909694238278
300,2900.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.043198952485403085,819.4762054004785
300,3000.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03754818845349797,821.7715447242407
300,3100.0,3100.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.02236754148328857,811.7192788149551
300,3100.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.036312987831249116,807.4622872005241
300,3100.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.04575725856292361,811.5166310551313
300,3100.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.033983476607975904,824.5274633796897
300,3200.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03992124070528288,811.9120582397316
300,3200.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03773358167667755,813.1349171850048
300,3200.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03818982997030542,824.2557084762784
300,3200.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03757584373893099,827.4662748909623
300,3300.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.038699809323192225,813.4734538786627
300,3300.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.033449527230059964,826.2021691532385
300,3300.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03653665150792843,827.119805020397
300,3300.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03564644537643607,827.6925808012894
300,3400.0,3100.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.0360175063888731,815.6995666660716
300,3400.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03323615682585221,826.1744033389473
300,3400.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.04080003869292043,827.3495791834036
300,3400.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.039025472475168105,815.7854203181613
300,3500.0,3100.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03690017264589164,828.0147242528495
300,3500.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03618224852785793,815.9105015300662
300,3500.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03633306313783515,829.0981761621796
300,3500.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.0423053818282098,815.7704626586133
350,2500.0,2500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,-0.05890324295395107,844.6878963965196
350,2500.0,2700.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.11994180989438234,747.0220916280873
350,2500.0,2800.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,-0.018437161407539236,873.4312376248309
350,2500.0,3000.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,-0.030009568446198957,949.7104630707698
350,2500.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.017146181222545555,855.1730351578085
350,2500.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,-0.06568599551183758,856.3529564677038
350,2600.0,2600.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.14561988837664866,693.6871284283761
350,2600.0,2800.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,-0.01876815610314867,874.0331373935483
350,2600.0,3000.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,-0.047622624205910125,1014.6158562389866
350,2600.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.0055050051171128935,856.501995623921
350,2600.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.036911058191528776,854.823686342374
350,2600.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,-0.0547629040437296,835.3178223549103
350,2700.0,2600.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.1380668551259766,701.8395099472782
350,2700.0,3100.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,-0.013968321880109788,855.6704865021566
350,2700.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,-0.00021019932067083857,837.6176808314025
350,2700.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03446335603164464,834.6116793448613
350,2800.0,3100.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,-0.012290187817450405,839.529835512858
350,2800.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.005532082613480149,837.909457218062
350,2900.0,3100.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.002268006968623071,839.7473549865475
350,2900.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.017109114612337956,836.1909694238278
350,2900.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.043198952485403085,819.4762054004785
350,3000.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03754818845349797,821.7715447242407
350,3100.0,3100.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.02236754148328857,811.7192788149551
350,3100.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.036312987831249116,807.4622872005241
350,3100.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.04575725856292361,811.5166310551313
350,3100.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.033983476607975904,824.5274633796897
350,3200.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03992124070528288,811.9120582397316
350,3200.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03773358167667755,813.1349171850048
350,3200.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03818982997030542,824.2557084762784
350,3200.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03757584373893099,827.4662748909623
350,3300.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.038699809323192225,813.4734538786627
350,3300.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.033449527230059964,826.2021691532385
350,3300.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03653665150792843,827.119805020397
350,3300.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03564644537643607,827.6925808012894
350,3400.0,3100.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.0360175063888731,815.6995666660716
350,3400.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03323615682585221,826.1744033389473
350,3400.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.04080003869292043,827.3495791834036
350,3400.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.039025472475168105,815.7854203181613
350,3500.0,3100.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03690017264589164,828.0147242528495
350,3500.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03618224852785793,815.9105015300662
350,3500.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03633306313783515,829.0981761621796
350,3500.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.0423053818282098,815.7704626586133
400,2600.0,2600.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.14561988837664866,693.6871284283761
400,2600.0,2800.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,-0.01876815610314867,874.0331373935483
400,2600.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.036911058191528776,854.823686342374
400,2600.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,-0.0547629040437296,835.3178223549103
400,2700.0,2500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.066666499759993,758.7781661802928
400,2700.0,2600.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.1380668551259766,701.8395099472782
400,2700.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03446335603164464,834.6116793448613
400,2800.0,2500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.06823860624505831,744.8580029318887
400,2800.0,2600.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.13251528283917846,705.5885571200373
400,2800.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.005532082613480149,837.909457218062
400,2900.0,2500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.06703121853082829,747.9400646467916
400,2900.0,3100.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.002268006968623071,839.7473549865475
400,2900.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.017109114612337956,836.1909694238278
400,2900.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.043198952485403085,819.4762054004785
400,3000.0,2600.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03885386316835021,791.4608137976333
400,3000.0,2900.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,-0.0003219999054240047,824.6917570490955
400,3000.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03754818845349797,821.7715447242407
400,3100.0,2600.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.041282243609926356,789.1747314016933
400,3100.0,3000.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.0001670814761943499,838.7042279921183
400,3100.0,3100.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.02236754148328857,811.7192788149551
400,3100.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.036312987831249116,807.4622872005241
400,3100.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.04575725856292361,811.5166310551313
400,3100.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.033983476607975904,824.5274633796897
400,3200.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03992124070528288,811.9120582397316
400,3200.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03773358167667755,813.1349171850048
400,3200.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03818982997030542,824.2557084762784
400,3200.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03757584373893099,827.4662748909623
400,3300.0,3000.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.024989557024488518,811.435182112892
400,3300.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.038699809323192225,813.4734538786627
400,3300.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.033449527230059964,826.2021691532385
400,3300.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03653665150792843,827.119805020397
400,3300.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03564644537643607,827.6925808012894
400,3400.0,3000.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.033868535620091275,815.5110429585329
400,3400.0,3100.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.0360175063888731,815.6995666660716
400,3400.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03323615682585221,826.1744033389473
400,3400.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.04080003869292043,827.3495791834036
400,3400.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.039025472475168105,815.7854203181613
400,3500.0,2900.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.023308179451594864,803.5906545244927
400,3500.0,3000.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03278611066970854,816.8872224987572
400,3500.0,3100.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03690017264589164,828.0147242528495
400,3500.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03618224852785793,815.9105015300662
400,3500.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03633306313783515,829.0981761621796
400,3500.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.0423053818282098,815.7704626586133
450,2900.0,2500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.06703121853082829,747.9400646467916
450,2900.0,3100.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.002268006968623071,839.7473549865475
450,2900.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.017109114612337956,836.1909694238278
450,2900.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.043198952485403085,819.4762054004785
450,3000.0,2600.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03885386316835021,791.4608137976333
450,3000.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03754818845349797,821.7715447242407
450,3100.0,2600.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.041282243609926356,789.1747314016933
450,3100.0,3000.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.0001670814761943499,838.7042279921183
450,3100.0,3100.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.02236754148328857,811.7192788149551
450,3100.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.036312987831249116,807.4622872005241
450,3100.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.04575725856292361,811.5166310551313
450,3100.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.033983476607975904,824.5274633796897
450,3200.0,2500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.054542886781891904,777.3038543420105
450,3200.0,2600.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03559854294798349,809.9238912461789
450,3200.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03992124070528288,811.9120582397316
450,3200.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03773358167667755,813.1349171850048
450,3200.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03818982997030542,824.2557084762784
450,3200.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03757584373893099,827.4662748909623
450,3300.0,3000.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.024989557024488518,811.435182112892
450,3300.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.038699809323192225,813.4734538786627
450,3300.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.033449527230059964,826.2021691532385
450,3300.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03653665150792843,827.119805020397
450,3300.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03564644537643607,827.6925808012894
450,3400.0,3000.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.033868535620091275,815.5110429585329
450,3400.0,3100.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.0360175063888731,815.6995666660716
450,3400.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03323615682585221,826.1744033389473
450,3400.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.04080003869292043,827.3495791834036
450,3400.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.039025472475168105,815.7854203181613
450,3500.0,2900.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.023308179451594864,803.5906545244927
450,3500.0,3000.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03278611066970854,816.8872224987572
450,3500.0,3100.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03690017264589164,828.0147242528495
450,3500.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03618224852785793,815.9105015300662
450,3500.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03633306313783515,829.0981761621796
450,3500.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.0423053818282098,815.7704626586133
500,3200.0,2500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.054542886781891904,777.3038543420105
500,3200.0,2600.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03559854294798349,809.9238912461789
500,3200.0,3200.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03992124070528288,811.9120582397316
500,3200.0,3300.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03773358167667755,813.1349171850048
500,3200.0,3400.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03818982997030542,824.2557084762784
500,3200.0,3500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.03757584373893099,827.4662748909623
500,3300.0,2500.0,3,3,2,0.6666666666666666,0.0,0.0,1.0,0.052988958223259205,778.9796259770296
