first_gap,gap_step,window_total,n_target_peaks,n_matched,frac_matched,total_abs_centre_residual,rms_centre_residual,mean_abs_centre_residual,anchor_mjd
664.0,16.0,200.0,7,2,0.2857142857142857,125.0,64.90377492873584,62.5,50014.067
664.0,16.0,250.0,7,2,0.2857142857142857,125.0,64.90377492873584,62.5,50014.067
659.0,19.0,150.0,7,2,0.2857142857142857,126.0,64.13267497929586,63.0,50014.067
667.0,3.0,150.0,7,2,0.2857142857142857,126.0,64.13267497929586,63.0,50014.067
650.0,8.0,250.0,7,2,0.2857142857142857,126.0,79.20227269466452,63.0,50014.067
667.0,14.0,200.0,7,2,0.2857142857142857,127.0,67.04103221162394,63.5,50014.067
667.0,14.0,250.0,7,2,0.2857142857142857,127.0,67.04103221162394,63.5,50014.067
667.0,6.0,150.0,7,2,0.2857142857142857,128.0,64.03124237432849,64.0,50014.067
667.0,6.0,200.0,7,2,0.2857142857142857,128.0,64.03124237432849,64.0,50014.067
667.0,6.0,250.0,7,2,0.2857142857142857,128.0,64.03124237432849,64.0,50014.067
662.0,17.0,200.0,7,2,0.2857142857142857,128.0,65.96969000988257,64.0,50014.067
662.0,17.0,250.0,7,2,0.2857142857142857,128.0,65.96969000988257,64.0,50014.067
654.0,13.0,200.0,7,2,0.2857142857142857,128.0,67.05221845696084,64.0,50014.067
654.0,13.0,250.0,7,2,0.2857142857142857,128.0,67.05221845696084,64.0,50014.067
654.0,8.0,200.0,7,2,0.2857142857142857,128.0,72.94518489934754,64.0,50014.067
654.0,8.0,250.0,7,2,0.2857142857142857,128.0,72.94518489934754,64.0,50014.067
654.0,7.0,250.0,7,2,0.2857142857142857,128.0,74.43117626371358,64.0,50014.067
659.0,12.0,150.0,7,2,0.2857142857142857,129.0,64.93458246574009,64.5,50014.067
659.0,12.0,200.0,7,2,0.2857142857142857,129.0,64.93458246574009,64.5,50014.067
659.0,12.0,250.0,7,2,0.2857142857142857,129.0,64.93458246574009,64.5,50014.067
657.0,20.0,150.0,7,2,0.2857142857142857,129.0,65.3490627323759,64.5,50014.067
667.0,0.0,200.0,7,2,0.2857142857142857,129.0,67.3832323356486,64.5,50014.067
655.0,3.0,200.0,7,2,0.2857142857142857,129.0,73.14711204141965,64.5,50014.067
651.0,22.0,150.0,7,2,0.2857142857142857,130.0,65.00769185258002,65.0,50014.067
664.0,11.0,150.0,7,2,0.2857142857142857,130.0,65.19202405202648,65.0,50014.067
664.0,11.0,200.0,7,2,0.2857142857142857,130.0,65.19202405202648,65.0,50014.067
664.0,11.0,250.0,7,2,0.2857142857142857,130.0,65.19202405202648,65.0,50014.067
663.0,13.0,150.0,7,2,0.2857142857142857,130.0,65.49045732013177,65.0,50014.067
663.0,13.0,200.0,7,2,0.2857142857142857,130.0,65.49045732013177,65.0,50014.067
665.0,15.0,200.0,7,2,0.2857142857142857,130.0,68.00735254367721,65.0,50014.067
665.0,15.0,250.0,7,2,0.2857142857142857,130.0,68.00735254367721,65.0,50014.067
658.0,6.0,200.0,7,2,0.2857142857142857,130.0,70.77428911688199,65.0,50014.067
658.0,6.0,250.0,7,2,0.2857142857142857,130.0,70.77428911688199,65.0,50014.067
654.0,0.0,250.0,7,2,0.2857142857142857,130.0,87.11486669908874,65.0,50014.067
660.0,18.0,200.0,7,2,0.2857142857142857,131.0,67.08576600144028,65.5,50014.067
660.0,18.0,250.0,7,2,0.2857142857142857,131.0,67.08576600144028,65.5,50014.067
669.0,10.0,200.0,7,2,0.2857142857142857,131.0,67.79749257900325,65.5,50014.067
654.0,3.0,200.0,7,2,0.2857142857142857,131.0,70.28869041318099,65.5,50014.067
661.0,7.0,200.0,7,2,0.2857142857142857,132.0,67.68308503607086,66.0,50014.067
661.0,7.0,250.0,7,2,0.2857142857142857,132.0,67.68308503607086,66.0,50014.067
662.0,5.0,200.0,7,2,0.2857142857142857,132.0,68.41052550594829,66.0,50014.067
662.0,5.0,250.0,7,2,0.2857142857142857,132.0,68.41052550594829,66.0,50014.067
668.0,13.0,200.0,7,2,0.2857142857142857,132.0,70.22819946431775,66.0,50014.067
668.0,13.0,250.0,7,2,0.2857142857142857,132.0,70.22819946431775,66.0,50014.067
654.0,21.0,150.0,7,2,0.2857142857142857,133.0,66.81691402631522,66.5,50014.067
661.0,4.0,150.0,7,2,0.2857142857142857,133.0,67.04103221162394,66.5,50014.067
653.0,3.0,200.0,7,2,0.2857142857142857,133.0,68.51642138932827,66.5,50014.067
663.0,16.0,200.0,7,2,0.2857142857142857,133.0,69.0253576593414,66.5,50014.067
663.0,16.0,250.0,7,2,0.2857142857142857,133.0,69.0253576593414,66.5,50014.067
663.0,1.0,200.0,7,2,0.2857142857142857,133.0,71.58561307972434,66.5,50014.067
666.0,4.0,150.0,7,2,0.2857142857142857,134.0,67.47592163134935,67.0,50014.067
666.0,4.0,200.0,7,2,0.2857142857142857,134.0,67.47592163134935,67.0,50014.067
658.0,19.0,200.0,7,2,0.2857142857142857,134.0,68.24954212300622,67.0,50014.067
652.0,3.0,150.0,7,2,0.2857142857142857,135.0,67.91538853603062,67.5,50014.067
656.0,14.0,150.0,7,2,0.2857142857142857,135.0,67.91538853603062,67.5,50014.067
652.0,3.0,200.0,7,2,0.2857142857142857,135.0,67.91538853603062,67.5,50014.067
656.0,14.0,200.0,7,2,0.2857142857142857,135.0,67.91538853603062,67.5,50014.067
656.0,14.0,250.0,7,2,0.2857142857142857,135.0,67.91538853603062,67.5,50014.067
666.0,14.0,200.0,7,2,0.2857142857142857,135.0,71.15124735378853,67.5,50014.067
666.0,14.0,250.0,7,2,0.2857142857142857,135.0,71.15124735378853,67.5,50014.067
655.0,0.0,250.0,7,2,0.2857142857142857,135.0,85.51315688243535,67.5,50014.067
670.0,3.0,150.0,7,2,0.2857142857142857,136.0,68.0294054067798,68.0,50014.067
668.0,6.0,150.0,7,2,0.2857142857142857,136.0,68.18357573492314,68.0,50014.067
668.0,6.0,200.0,7,2,0.2857142857142857,136.0,68.18357573492314,68.0,50014.067
668.0,6.0,250.0,7,2,0.2857142857142857,136.0,68.18357573492314,68.0,50014.067
661.0,17.0,200.0,7,2,0.2857142857142857,136.0,70.09279563550022,68.0,50014.067
661.0,17.0,250.0,7,2,0.2857142857142857,136.0,70.09279563550022,68.0,50014.067
655.0,8.0,200.0,7,2,0.2857142857142857,136.0,73.53910524340094,68.0,50014.067
655.0,8.0,250.0,7,2,0.2857142857142857,136.0,73.53910524340094,68.0,50014.067
651.0,3.0,150.0,7,2,0.2857142857142857,137.0,68.51642138932827,68.5,50014.067
651.0,3.0,200.0,7,2,0.2857142857142857,137.0,68.51642138932827,68.5,50014.067
668.0,3.0,150.0,7,2,0.2857142857142857,137.0,68.58935777509511,68.5,50014.067
664.0,15.0,200.0,7,2,0.2857142857142857,138.0,72.12489168102785,69.0,50014.067
664.0,15.0,250.0,7,2,0.2857142857142857,138.0,72.12489168102785,69.0,50014.067
650.0,3.0,200.0,7,2,0.2857142857142857,139.0,70.28869041318099,69.5,50014.067
650.0,3.0,250.0,7,2,0.2857142857142857,139.0,70.28869041318099,69.5,50014.067
659.0,18.0,200.0,7,2,0.2857142857142857,139.0,71.207443431147,69.5,50014.067
659.0,18.0,250.0,7,2,0.2857142857142857,139.0,71.207443431147,69.5,50014.067
662.0,7.0,200.0,7,2,0.2857142857142857,140.0,70.45565981523414,70.0,50014.067
662.0,7.0,250.0,7,2,0.2857142857142857,140.0,70.45565981523414,70.0,50014.067
664.0,13.0,200.0,7,2,0.2857142857142857,140.0,71.80529228406496,70.0,50014.067
658.0,2.0,200.0,7,2,0.2857142857142857,140.0,74.33034373659252,70.0,50014.067
667.0,13.0,200.0,7,2,0.2857142857142857,140.0,74.33034373659252,70.0,50014.067
656.0,0.0,250.0,7,2,0.2857142857142857,140.0,84.31488599292535,70.0,50014.067
650.0,6.0,200.0,7,2,0.2857142857142857,141.0,72.18379319487165,70.5,50014.067
662.0,16.0,200.0,7,2,0.2857142857142857,141.0,73.14711204141965,70.5,50014.067
662.0,16.0,250.0,7,2,0.2857142857142857,141.0,73.14711204141965,70.5,50014.067
650.0,22.0,150.0,7,2,0.2857142857142857,142.0,71.02816342831905,71.0,50014.067
657.0,19.0,200.0,7,2,0.2857142857142857,142.0,72.3671196055225,71.0,50014.067
657.0,2.0,200.0,7,2,0.2857142857142857,142.0,72.78049189171504,71.0,50014.067
666.0,0.0,200.0,7,2,0.2857142857142857,142.0,72.78049189171504,71.0,50014.067
653.0,7.0,250.0,7,2,0.2857142857142857,142.0,78.7210264160726,71.0,50014.067
665.0,14.0,200.0,7,2,0.2857142857142857,143.0,75.2628726531216,71.5,50014.067
665.0,14.0,250.0,7,2,0.2857142857142857,143.0,75.2628726531216,71.5,50014.067
656.0,2.0,200.0,7,2,0.2857142857142857,144.0,72.3394774656273,72.0,50014.067
669.0,6.0,200.0,7,2,0.2857142857142857,144.0,72.99315036357864,72.0,50014.067
669.0,6.0,250.0,7,2,0.2857142857142857,144.0,72.99315036357864,72.0,50014.067
653.0,13.0,200.0,7,2,0.2857142857142857,144.0,73.54590403278758,72.0,50014.067
653.0,13.0,250.0,7,2,0.2857142857142857,144.0,73.54590403278758,72.0,50014.067
660.0,17.0,200.0,7,2,0.2857142857142857,144.0,74.21590126111789,72.0,50014.067
660.0,17.0,250.0,7,2,0.2857142857142857,144.0,74.21590126111789,72.0,50014.067
656.0,8.0,200.0,7,2,0.2857142857142857,144.0,75.0,72.0,50014.067
656.0,8.0,250.0,7,2,0.2857142857142857,144.0,75.0,72.0,50014.067
657.0,6.0,200.0,7,2,0.2857142857142857,144.0,75.8946638440411,72.0,50014.067
657.0,14.0,150.0,7,2,0.2857142857142857,145.0,72.50172411743047,72.5,50014.067
657.0,14.0,200.0,7,2,0.2857142857142857,145.0,72.50172411743047,72.5,50014.067
657.0,14.0,250.0,7,2,0.2857142857142857,145.0,72.50172411743047,72.5,50014.067
658.0,12.0,150.0,7,2,0.2857142857142857,145.0,72.54309064273454,72.5,50014.067
658.0,12.0,200.0,7,2,0.2857142857142857,145.0,72.54309064273454,72.5,50014.067
658.0,12.0,250.0,7,2,0.2857142857142857,145.0,72.54309064273454,72.5,50014.067
657.0,0.0,250.0,7,2,0.2857142857142857,145.0,83.5374167663808,72.5,50014.067
655.0,2.0,150.0,7,2,0.2857142857142857,146.0,73.02739212103907,73.0,50014.067
655.0,2.0,200.0,7,2,0.2857142857142857,146.0,73.02739212103907,73.0,50014.067
663.0,11.0,200.0,7,2,0.2857142857142857,146.0,73.68174807915459,73.0,50014.067
663.0,11.0,250.0,7,2,0.2857142857142857,146.0,73.68174807915459,73.0,50014.067
661.0,5.0,200.0,7,2,0.2857142857142857,146.0,74.33034373659252,73.0,50014.067
663.0,15.0,200.0,7,2,0.2857142857142857,146.0,76.24303246854758,73.0,50014.067
663.0,15.0,250.0,7,2,0.2857142857142857,146.0,76.24303246854758,73.0,50014.067
658.0,18.0,200.0,7,2,0.2857142857142857,147.0,75.32927717693832,73.5,50014.067
658.0,18.0,250.0,7,2,0.2857142857142857,147.0,75.32927717693832,73.5,50014.067
668.0,10.0,200.0,7,2,0.2857142857142857,147.0,76.86676785191374,73.5,50014.067
663.0,7.0,150.0,7,2,0.2857142857142857,148.0,74.00675644831355,74.0,50014.067
663.0,7.0,200.0,7,2,0.2857142857142857,148.0,74.00675644831355,74.0,50014.067
663.0,7.0,250.0,7,2,0.2857142857142857,148.0,74.00675644831355,74.0,50014.067
665.0,4.0,200.0,7,2,0.2857142857142857,148.0,74.10802925459562,74.0,50014.067
654.0,2.0,200.0,7,2,0.2857142857142857,148.0,74.81310045707235,74.0,50014.067
666.0,13.0,200.0,7,2,0.2857142857142857,148.0,78.43468620451031,74.0,50014.067
650.0,9.0,250.0,7,2,0.2857142857142857,148.0,81.43709228600933,74.0,50014.067
656.0,5.0,200.0,7,2,0.2857142857142857,149.0,74.63578230312856,74.5,50014.067
661.0,16.0,200.0,7,2,0.2857142857142857,149.0,77.26901060580497,74.5,50014.067
661.0,16.0,250.0,7,2,0.2857142857142857,149.0,77.26901060580497,74.5,50014.067
650.0,15.0,200.0,7,2,0.2857142857142857,150.0,76.48529270389177,75.0,50014.067
656.0,19.0,200.0,7,2,0.2857142857142857,150.0,76.48529270389177,75.0,50014.067
650.0,15.0,250.0,7,2,0.2857142857142857,150.0,76.48529270389177,75.0,50014.067
656.0,19.0,250.0,7,2,0.2857142857142857,150.0,76.48529270389177,75.0,50014.067
653.0,2.0,200.0,7,2,0.2857142857142857,150.0,77.62087348130012,75.0,50014.067
665.0,13.0,200.0,7,2,0.2857142857142857,150.0,78.74642849044012,75.0,50014.067
658.0,0.0,250.0,7,2,0.2857142857142857,150.0,83.19254774317228,75.0,50014.067
653.0,1.0,250.0,7,2,0.2857142857142857,150.0,89.04493247793498,75.0,50014.067
664.0,14.0,200.0,7,2,0.2857142857142857,151.0,79.37568897338781,75.5,50014.067
664.0,14.0,250.0,7,2,0.2857142857142857,151.0,79.37568897338781,75.5,50014.067
657.0,8.0,200.0,7,2,0.2857142857142857,152.0,77.27871634544663,76.0,50014.067
657.0,8.0,250.0,7,2,0.2857142857142857,152.0,77.27871634544663,76.0,50014.067
659.0,17.0,200.0,7,2,0.2857142857142857,152.0,78.33900688673555,76.0,50014.067
670.0,6.0,200.0,7,2,0.2857142857142857,152.0,78.33900688673555,76.0,50014.067
659.0,17.0,250.0,7,2,0.2857142857142857,152.0,78.33900688673555,76.0,50014.067
670.0,6.0,250.0,7,2,0.2857142857142857,152.0,78.33900688673555,76.0,50014.067
660.0,1.0,200.0,7,2,0.2857142857142857,153.0,76.77564718060017,76.5,50014.067
654.0,20.0,200.0,7,2,0.2857142857142857,153.0,77.68204425734432,76.5,50014.067
662.0,15.0,200.0,7,2,0.2857142857142857,154.0,80.36168241145776,77.0,50014.067
662.0,15.0,250.0,7,2,0.2857142857142857,154.0,80.36168241145776,77.0,50014.067
651.0,2.0,250.0,7,2,0.2857142857142857,154.0,85.86617494683223,77.0,50014.067
659.0,1.0,200.0,7,2,0.2857142857142857,155.0,77.54031209635411,77.5,50014.067
658.0,14.0,200.0,7,2,0.2857142857142857,155.0,77.96473561809852,77.5,50014.067
658.0,14.0,250.0,7,2,0.2857142857142857,155.0,77.96473561809852,77.5,50014.067
657.0,18.0,200.0,7,2,0.2857142857142857,155.0,79.45124291035351,77.5,50014.067
657.0,18.0,250.0,7,2,0.2857142857142857,155.0,79.45124291035351,77.5,50014.067
654.0,1.0,250.0,7,2,0.2857142857142857,155.0,88.38834764831844,77.5,50014.067
664.0,7.0,200.0,7,2,0.2857142857142857,156.0,78.23042886243178,78.0,50014.067
664.0,7.0,250.0,7,2,0.2857142857142857,156.0,78.23042886243178,78.0,50014.067
651.0,9.0,250.0,7,2,0.2857142857142857,156.0,82.54089895318563,78.0,50014.067
650.0,2.0,250.0,7,2,0.2857142857142857,156.0,91.0659101969557,78.0,50014.067
658.0,1.0,200.0,7,2,0.2857142857142857,157.0,79.33788502348673,78.5,50014.067
660.0,16.0,200.0,7,2,0.2857142857142857,157.0,81.3910314469598,78.5,50014.067
660.0,16.0,250.0,7,2,0.2857142857142857,157.0,81.3910314469598,78.5,50014.067
655.0,19.0,200.0,7,2,0.2857142857142857,158.0,80.60397012554654,79.0,50014.067
655.0,19.0,250.0,7,2,0.2857142857142857,158.0,80.60397012554654,79.0,50014.067
656.0,6.0,200.0,7,2,0.2857142857142857,158.0,81.49233092751734,79.0,50014.067
657.0,1.0,200.0,7,2,0.2857142857142857,159.0,82.10054811022884,79.5,50014.067
663.0,14.0,250.0,7,2,0.2857142857142857,159.0,83.48952030045447,79.5,50014.067
651.0,15.0,200.0,7,2,0.2857142857142857,160.0,80.30566605165541,80.0,50014.067
658.0,8.0,200.0,7,2,0.2857142857142857,160.0,80.30566605165541,80.0,50014.067
651.0,15.0,250.0,7,2,0.2857142857142857,160.0,80.30566605165541,80.0,50014.067
658.0,8.0,250.0,7,2,0.2857142857142857,160.0,80.30566605165541,80.0,50014.067
652.0,13.0,200.0,7,2,0.2857142857142857,160.0,80.62257748298549,80.0,50014.067
660.0,5.0,200.0,7,2,0.2857142857142857,160.0,80.62257748298549,80.0,50014.067
652.0,13.0,250.0,7,2,0.2857142857142857,160.0,80.62257748298549,80.0,50014.067
658.0,17.0,200.0,7,2,0.2857142857142857,160.0,82.46211251235322,80.0,50014.067
658.0,17.0,250.0,7,2,0.2857142857142857,160.0,82.46211251235322,80.0,50014.067
657.0,12.0,200.0,7,2,0.2857142857142857,161.0,80.53881052014613,80.5,50014.067
657.0,12.0,250.0,7,2,0.2857142857142857,161.0,80.53881052014613,80.5,50014.067
653.0,20.0,200.0,7,2,0.2857142857142857,161.0,81.79547664755063,80.5,50014.067
662.0,11.0,200.0,7,2,0.2857142857142857,162.0,82.37718130647589,81.0,50014.067
662.0,11.0,250.0,7,2,0.2857142857142857,162.0,82.37718130647589,81.0,50014.067
661.0,15.0,250.0,7,2,0.2857142857142857,162.0,84.48076704197234,81.0,50014.067
656.0,18.0,200.0,7,2,0.2857142857142857,163.0,83.57332110189232,81.5,50014.067
656.0,18.0,250.0,7,2,0.2857142857142857,163.0,83.57332110189232,81.5,50014.067
665.0,7.0,200.0,7,2,0.2857142857142857,164.0,83.02409288875127,82.0,50014.067
665.0,7.0,250.0,7,2,0.2857142857142857,164.0,83.02409288875127,82.0,50014.067
652.0,9.0,250.0,7,2,0.2857142857142857,164.0,84.40379138403677,82.0,50014.067
659.0,14.0,200.0,7,2,0.2857142857142857,165.0,84.13382197428095,82.5,50014.067
651.0,6.0,200.0,7,2,0.2857142857142857,165.0,84.335638967165,82.5,50014.067
659.0,16.0,250.0,7,2,0.2857142857142857,165.0,85.51315688243535,82.5,50014.067
654.0,19.0,200.0,7,2,0.2857142857142857,166.0,84.72307831990054,83.0,50014.067
654.0,19.0,250.0,7,2,0.2857142857142857,166.0,84.72307831990054,83.0,50014.067
662.0,14.0,250.0,7,2,0.2857142857142857,167.0,87.60422364247057,83.5,50014.067
659.0,8.0,200.0,7,2,0.2857142857142857,168.0,84.0,84.0,50014.067
659.0,8.0,250.0,7,2,0.2857142857142857,168.0,84.0,84.0,50014.067
657.0,17.0,250.0,7,2,0.2857142857142857,168.0,86.58521813797087,84.0,50014.067
670.0,9.0,250.0,7,2,0.2857142857142857,168.0,91.3892772703669,84.0,50014.067
652.0,20.0,200.0,7,2,0.2857142857142857,169.0,85.90983645660141,84.5,50014.067
652.0,20.0,250.0,7,2,0.2857142857142857,169.0,85.90983645660141,84.5,50014.067
652.0,15.0,200.0,7,2,0.2857142857142857,170.0,85.00588214941364,85.0,50014.067
652.0,15.0,250.0,7,2,0.2857142857142857,170.0,85.00588214941364,85.0,50014.067
650.0,7.0,200.0,7,2,0.2857142857142857,170.0,86.31338250816034,85.0,50014.067
660.0,15.0,250.0,7,2,0.2857142857142857,170.0,88.60022573334675,85.0,50014.067
655.0,18.0,250.0,7,2,0.2857142857142857,171.0,87.6954958934608,85.5,50014.067
653.0,9.0,200.0,7,2,0.2857142857142857,172.0,86.97700845625813,86.0,50014.067
653.0,9.0,250.0,7,2,0.2857142857142857,172.0,86.97700845625813,86.0,50014.067
650.0,21.0,200.0,7,2,0.2857142857142857,172.0,87.13208364316786,86.0,50014.067
666.0,7.0,250.0,7,2,0.2857142857142857,172.0,88.29496021857646,86.0,50014.067
658.0,16.0,250.0,7,2,0.2857142857142857,173.0,89.63537248207317,86.5,50014.067
653.0,19.0,250.0,7,2,0.2857142857142857,174.0,88.84255736976509,87.0,50014.067
651.0,13.0,200.0,7,2,0.2857142857142857,176.0,88.14193099768123,88.0,50014.067
651.0,13.0,250.0,7,2,0.2857142857142857,176.0,88.14193099768123,88.0,50014.067
654.0,6.0,200.0,7,2,0.2857142857142857,176.0,88.2779700718135,88.0,50014.067
660.0,8.0,200.0,7,2,0.2857142857142857,176.0,88.2779700718135,88.0,50014.067
660.0,8.0,250.0,7,2,0.2857142857142857,176.0,88.2779700718135,88.0,50014.067
656.0,17.0,250.0,7,2,0.2857142857142857,176.0,90.70832376358854,88.0,50014.067
669.0,9.0,250.0,7,2,0.2857142857142857,176.0,95.46203433826454,88.0,50014.067
653.0,6.0,200.0,7,2,0.2857142857142857,177.0,88.56918199915815,88.5,50014.067
656.0,12.0,200.0,7,2,0.2857142857142857,177.0,88.81722805852478,88.5,50014.067
656.0,12.0,250.0,7,2,0.2857142857142857,177.0,88.81722805852478,88.5,50014.067
651.0,20.0,250.0,7,2,0.2857142857142857,177.0,90.02499652874195,88.5,50014.067
661.0,11.0,250.0,7,2,0.2857142857142857,178.0,91.21951545584969,89.0,50014.067
659.0,15.0,250.0,7,2,0.2857142857142857,178.0,92.72000862812729,89.0,50014.067
654.0,18.0,250.0,7,2,0.2857142857142857,179.0,91.81775427443213,89.5,50014.067
666.0,10.0,250.0,7,2,0.2857142857142857,179.0,95.21817053483016,89.5,50014.067
654.0,9.0,200.0,7,2,0.2857142857142857,180.0,90.19977827023745,90.0,50014.067
654.0,9.0,250.0,7,2,0.2857142857142857,180.0,90.19977827023745,90.0,50014.067
653.0,15.0,200.0,7,2,0.2857142857142857,180.0,90.44888059008801,90.0,50014.067
653.0,15.0,250.0,7,2,0.2857142857142857,180.0,90.44888059008801,90.0,50014.067
667.0,7.0,250.0,7,2,0.2857142857142857,180.0,93.96275858019496,90.0,50014.067
657.0,16.0,250.0,7,2,0.2857142857142857,181.0,93.75766635321082,90.5,50014.067
652.0,19.0,250.0,7,2,0.2857142857142857,182.0,92.9623579735368,91.0,50014.067
661.0,8.0,250.0,7,2,0.2857142857142857,184.0,93.05912099305473,92.0,50014.067
655.0,17.0,250.0,7,2,0.2857142857142857,184.0,94.83142938920619,92.0,50014.067
650.0,20.0,250.0,7,2,0.2857142857142857,185.0,94.14085191881365,92.5,50014.067
658.0,15.0,250.0,7,2,0.2857142857142857,186.0,96.84007434941384,93.0,50014.067
653.0,18.0,250.0,7,2,0.2857142857142857,187.0,95.94008547004739,93.5,50014.067
655.0,9.0,200.0,7,2,0.2857142857142857,188.0,94.00531899844816,94.0,50014.067
655.0,9.0,250.0,7,2,0.2857142857142857,188.0,94.00531899844816,94.0,50014.067
656.0,16.0,250.0,7,2,0.2857142857142857,189.0,97.88002860645271,94.5,50014.067
654.0,15.0,250.0,7,2,0.2857142857142857,190.0,96.5090669315583,95.0,50014.067
651.0,19.0,250.0,7,2,0.2857142857142857,190.0,97.082439194738,95.0,50014.067
650.0,13.0,200.0,7,2,0.2857142857142857,192.0,96.0,96.0,50014.067
650.0,13.0,250.0,7,2,0.2857142857142857,192.0,96.0,96.0,50014.067
662.0,8.0,250.0,7,2,0.2857142857142857,192.0,98.2700361249552,96.0,50014.067
654.0,17.0,250.0,7,2,0.2857142857142857,192.0,98.95453501482385,96.0,50014.067
655.0,12.0,250.0,7,2,0.2857142857142857,193.0,97.30621768417474,96.5,50014.067
660.0,11.0,250.0,7,2,0.2857142857142857,194.0,100.16985574512923,97.0,50014.067
657.0,15.0,250.0,7,2,0.2857142857142857,194.0,100.96038827183659,97.0,50014.067
652.0,18.0,250.0,7,2,0.2857142857142857,195.0,100.0624804809475,97.5,50014.067
656.0,9.0,250.0,7,2,0.2857142857142857,196.0,98.32598842625484,98.0,50014.067
655.0,16.0,250.0,7,2,0.2857142857142857,197.0,102.00245095094529,98.5,50014.067
650.0,19.0,250.0,7,2,0.2857142857142857,198.0,101.20276676059801,99.0,50014.067
650.0,10.0,250.0,7,2,0.2857142857142857,200.0,100.12492197250393,100.0,50014.067
653.0,17.0,250.0,7,2,0.2857142857142857,200.0,103.07764064044152,100.0,50014.067
655.0,15.0,250.0,7,2,0.2857142857142857,200.0,103.07764064044152,100.0,50014.067
651.0,18.0,250.0,7,2,0.2857142857142857,203.0,104.1849317319928,101.5,50014.067
657.0,9.0,250.0,7,2,0.2857142857142857,204.0,103.0970416646375,102.0,50014.067
651.0,10.0,250.0,7,2,0.2857142857142857,208.0,104.01922899156675,104.0,50014.067
654.0,12.0,250.0,7,2,0.2857142857142857,209.0,105.95517920328388,104.5,50014.067
652.0,10.0,250.0,7,2,0.2857142857142857,216.0,108.37435120913067,108.0,50014.067
667.0,1.0,150.0,7,1,0.14285714285714285,0.0,0.0,0.0,50014.067
653.0,0.0,150.0,7,1,0.14285714285714285,1.0,1.0,1.0,50014.067
653.0,0.0,200.0,7,1,0.14285714285714285,1.0,1.0,1.0,50014.067
653.0,0.0,250.0,7,1,0.14285714285714285,1.0,1.0,1.0,50014.067
650.0,1.0,150.0,7,1,0.14285714285714285,3.0,3.0,3.0,50014.067
650.0,1.0,200.0,7,1,0.14285714285714285,3.0,3.0,3.0,50014.067
650.0,1.0,250.0,7,1,0.14285714285714285,3.0,3.0,3.0,50014.067
651.0,8.0,150.0,7,1,0.14285714285714285,4.0,4.0,4.0,50014.067
656.0,7.0,150.0,7,1,0.14285714285714285,4.0,4.0,4.0,50014.067
661.0,6.0,150.0,7,1,0.14285714285714285,4.0,4.0,4.0,50014.067
651.0,8.0,200.0,7,1,0.14285714285714285,4.0,4.0,4.0,50014.067
651.0,14.0,150.0,7,1,0.14285714285714285,5.0,5.0,5.0,50014.067
662.0,2.0,150.0,7,1,0.14285714285714285,5.0,5.0,5.0,50014.067
663.0,2.0,150.0,7,1,0.14285714285714285,5.0,5.0,5.0,50014.067
652.0,8.0,150.0,7,1,0.14285714285714285,7.0,7.0,7.0,50014.067
654.0,0.0,150.0,7,1,0.14285714285714285,7.0,7.0,7.0,50014.067
657.0,7.0,150.0,7,1,0.14285714285714285,7.0,7.0,7.0,50014.067
662.0,6.0,150.0,7,1,0.14285714285714285,7.0,7.0,7.0,50014.067
652.0,8.0,200.0,7,1,0.14285714285714285,7.0,7.0,7.0,50014.067
654.0,0.0,200.0,7,1,0.14285714285714285,7.0,7.0,7.0,50014.067
652.0,14.0,150.0,7,1,0.14285714285714285,8.0,8.0,8.0,50014.067
652.0,0.0,150.0,7,1,0.14285714285714285,9.0,9.0,9.0,50014.067
668.0,30.0,150.0,7,1,0.14285714285714285,9.0,9.0,9.0,50014.067
652.0,0.0,200.0,7,1,0.14285714285714285,9.0,9.0,9.0,50014.067
652.0,0.0,250.0,7,1,0.14285714285714285,9.0,9.0,9.0,50014.067
657.0,3.0,150.0,7,1,0.14285714285714285,10.0,10.0,10.0,50014.067
666.0,1.0,150.0,7,1,0.14285714285714285,10.0,10.0,10.0,50014.067
668.0,1.0,150.0,7,1,0.14285714285714285,10.0,10.0,10.0,50014.067
651.0,1.0,150.0,7,1,0.14285714285714285,11.0,11.0,11.0,50014.067
651.0,1.0,200.0,7,1,0.14285714285714285,11.0,11.0,11.0,50014.067
651.0,1.0,250.0,7,1,0.14285714285714285,11.0,11.0,11.0,50014.067
669.0,30.0,150.0,7,1,0.14285714285714285,12.0,12.0,12.0,50014.067
650.0,8.0,150.0,7,1,0.14285714285714285,15.0,15.0,15.0,50014.067
655.0,0.0,150.0,7,1,0.14285714285714285,15.0,15.0,15.0,50014.067
655.0,7.0,150.0,7,1,0.14285714285714285,15.0,15.0,15.0,50014.067
660.0,6.0,150.0,7,1,0.14285714285714285,15.0,15.0,15.0,50014.067
661.0,2.0,150.0,7,1,0.14285714285714285,15.0,15.0,15.0,50014.067
664.0,2.0,150.0,7,1,0.14285714285714285,15.0,15.0,15.0,50014.067
670.0,30.0,150.0,7,1,0.14285714285714285,15.0,15.0,15.0,50014.067
650.0,8.0,200.0,7,1,0.14285714285714285,15.0,15.0,15.0,50014.067
655.0,0.0,200.0,7,1,0.14285714285714285,15.0,15.0,15.0,50014.067
651.0,0.0,150.0,7,1,0.14285714285714285,17.0,17.0,17.0,50014.067
651.0,0.0,200.0,7,1,0.14285714285714285,17.0,17.0,17.0,50014.067
