lag_days,r,err,p_local,n_pairs,corr_method,shuffle_method,pc_column,p_global,p_zero_local,p_zero_global,segment_id,segment_label,segment_start,segment_end,segment_center,n_spin_points,n_pc_points
120.0,-0.28625300225300226,0.4453201110539588,0.6993006993006993,1000,spearman,circular,PC1,0.4245754245754246,0.16283716283716285,0.8551448551448552,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
140.0,-0.20806084006084008,0.4475157467716815,0.7872127872127872,1000,spearman,circular,PC1,0.4245754245754246,0.16283716283716285,0.8551448551448552,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
160.0,-0.11336663336663337,0.44961839007813315,0.8981018981018981,1000,spearman,circular,PC1,0.4245754245754246,0.16283716283716285,0.8551448551448552,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
180.0,-0.005427209427209427,0.45161347215024045,0.995004995004995,1000,spearman,circular,PC1,0.4245754245754246,0.16283716283716285,0.8551448551448552,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
200.0,0.10870438870438871,0.4527807288752692,0.903096903096903,1000,spearman,circular,PC1,0.4245754245754246,0.16283716283716285,0.8551448551448552,6,seg06_54995.1_55995.1,54995.067,55995.067,55495.067,1000,1401
-200.0,-0.012663502318776474,0.03148804406186921,0.6933066933066933,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-180.0,0.036130765119333566,0.031166411826788712,0.24675324675324675,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-160.0,0.08599379866530771,0.030639636424948987,0.004995004995004995,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-140.0,0.13641078684697325,0.031248138372274352,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-120.0,0.18591931274688728,0.03183632214050104,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-100.0,0.2269650483419502,0.03216627769744465,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-80.0,0.23933535488793814,0.031810877130807616,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-60.0,0.20563273742516053,0.031231122182880742,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-40.0,0.12273255549728782,0.031424036553241046,0.001998001998001998,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-20.0,-0.001951291538251685,0.031020745428947245,0.962037962037962,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
0.0,-0.1483368422583689,0.030873236314710742,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
20.0,-0.292890288188999,0.03104804145037778,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
40.0,-0.41343531992899085,0.031794725850994035,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
60.0,-0.493415135759591,0.03223744279532156,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
80.0,-0.5199301710874398,0.03211861758464835,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
100.0,-0.49642817841505693,0.03207525301349834,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
120.0,-0.4405809061593071,0.032450381260293565,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
140.0,-0.3708705305040597,0.03239317375859876,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
160.0,-0.29613757084708486,0.031362017979092036,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
180.0,-0.21804111567403484,0.031749334383904544,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
200.0,-0.1392146724634574,0.03159875248115835,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-200.0,-0.012663502318776474,0.32124595502310915,0.974025974025974,1000,pearson,circular,PC1,0.34465534465534464,0.6903096903096904,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-180.0,0.036130765119333566,0.3242293116413392,0.9150849150849151,1000,pearson,circular,PC1,0.34465534465534464,0.6903096903096904,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-160.0,0.08599379866530771,0.3266665757869179,0.8051948051948052,1000,pearson,circular,PC1,0.34465534465534464,0.6903096903096904,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-140.0,0.13641078684697325,0.32763135098735724,0.7302697302697303,1000,pearson,circular,PC1,0.34465534465534464,0.6903096903096904,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-120.0,0.18591931274688728,0.327081461469602,0.6753246753246753,1000,pearson,circular,PC1,0.34465534465534464,0.6903096903096904,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-100.0,0.2269650483419502,0.3252548735016757,0.5994005994005994,1000,pearson,circular,PC1,0.34465534465534464,0.6903096903096904,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-80.0,0.23933535488793814,0.32235681870881866,0.5634365634365635,1000,pearson,circular,PC1,0.34465534465534464,0.6903096903096904,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-60.0,0.20563273742516053,0.3187894025963783,0.6343656343656343,1000,pearson,circular,PC1,0.34465534465534464,0.6903096903096904,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-40.0,0.12273255549728782,0.3147610594294554,0.7492507492507493,1000,pearson,circular,PC1,0.34465534465534464,0.6903096903096904,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-20.0,-0.001951291538251685,0.310847413606741,0.995004995004995,1000,pearson,circular,PC1,0.34465534465534464,0.6903096903096904,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
0.0,-0.1483368422583689,0.3082461433237038,0.6903096903096904,1000,pearson,circular,PC1,0.34465534465534464,0.6903096903096904,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
20.0,-0.292890288188999,0.3075546500097967,0.4515484515484515,1000,pearson,circular,PC1,0.34465534465534464,0.6903096903096904,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
40.0,-0.41343531992899085,0.3085463296649532,0.2017982017982018,1000,pearson,circular,PC1,0.34465534465534464,0.6903096903096904,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
60.0,-0.493415135759591,0.3103189296296901,0.0989010989010989,1000,pearson,circular,PC1,0.34465534465534464,0.6903096903096904,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
80.0,-0.5199301710874398,0.3116480132252655,0.04395604395604396,1000,pearson,circular,PC1,0.34465534465534464,0.6903096903096904,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
100.0,-0.49642817841505693,0.3117935976652659,0.11788211788211789,1000,pearson,circular,PC1,0.34465534465534464,0.6903096903096904,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
120.0,-0.4405809061593071,0.3105574549630899,0.18181818181818182,1000,pearson,circular,PC1,0.34465534465534464,0.6903096903096904,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
140.0,-0.3708705305040597,0.3088890721194484,0.3226773226773227,1000,pearson,circular,PC1,0.34465534465534464,0.6903096903096904,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
160.0,-0.29613757084708486,0.307779919994433,0.4595404595404595,1000,pearson,circular,PC1,0.34465534465534464,0.6903096903096904,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
180.0,-0.21804111567403484,0.3075249315729641,0.5904095904095904,1000,pearson,circular,PC1,0.34465534465534464,0.6903096903096904,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
200.0,-0.1392146724634574,0.30836226905712555,0.7322677322677322,1000,pearson,circular,PC1,0.34465534465534464,0.6903096903096904,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-200.0,0.123981195981196,0.03065342163184273,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-180.0,0.11973685173685174,0.030969611756271904,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-160.0,0.06541216141216141,0.031534045193922264,0.03696303696303696,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-140.0,-0.008397524397524399,0.03227148116618449,0.8121878121878122,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-120.0,-0.06168380568380568,0.032656559295364145,0.055944055944055944,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-100.0,-0.060719820719820725,0.032741607283239105,0.06293706293706294,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-80.0,-0.045764553764553774,0.03213996673135827,0.16183816183816183,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-60.0,-0.04173149373149373,0.0315682362225956,0.1968031968031968,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-40.0,-0.0504957984957985,0.03130291092630972,0.11388611388611389,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-20.0,-0.10156031356031357,0.031614495005482676,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
0.0,-0.2067657507657508,0.031053247010108302,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
20.0,-0.312928884928885,0.030741170866234867,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
40.0,-0.39108255108255113,0.03076096029645706,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
60.0,-0.4302110862110863,0.03154047071130955,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
80.0,-0.42492098892098895,0.03197233498076906,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
100.0,-0.3917498477498478,0.03221258391828592,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
120.0,-0.36171175371175374,0.032236483958684635,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
140.0,-0.33529622329622333,0.03178190943491249,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
160.0,-0.30270608670608673,0.031698851440893454,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
180.0,-0.25619299619299624,0.0316306786804778,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
200.0,-0.19063259863259863,0.031543967332064674,0.000999000999000999,1000,spearman,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-200.0,0.123981195981196,0.2840592847993335,0.6873126873126874,1000,spearman,circular,PC1,0.6913086913086913,0.6033966033966034,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-180.0,0.11973685173685174,0.2782430153993235,0.6643356643356644,1000,spearman,circular,PC1,0.6913086913086913,0.6033966033966034,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-160.0,0.06541216141216141,0.2730482554664732,0.7982017982017982,1000,spearman,circular,PC1,0.6913086913086913,0.6033966033966034,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-140.0,-0.008397524397524399,0.2700576148489186,0.989010989010989,1000,spearman,circular,PC1,0.6913086913086913,0.6033966033966034,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-120.0,-0.06168380568380568,0.2698536331149474,0.8301698301698301,1000,spearman,circular,PC1,0.6913086913086913,0.6033966033966034,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-100.0,-0.060719820719820725,0.2710951071515937,0.8161838161838162,1000,spearman,circular,PC1,0.6913086913086913,0.6033966033966034,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-80.0,-0.045764553764553774,0.27246386441513076,0.8841158841158842,1000,spearman,circular,PC1,0.6913086913086913,0.6033966033966034,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-60.0,-0.04173149373149373,0.2741521280493227,0.913086913086913,1000,spearman,circular,PC1,0.6913086913086913,0.6033966033966034,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-40.0,-0.0504957984957985,0.2765851085320652,0.8811188811188811,1000,spearman,circular,PC1,0.6913086913086913,0.6033966033966034,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-20.0,-0.10156031356031357,0.2805549002353509,0.7622377622377622,1000,spearman,circular,PC1,0.6913086913086913,0.6033966033966034,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
0.0,-0.2067657507657508,0.28536431442186283,0.6033966033966034,1000,spearman,circular,PC1,0.6913086913086913,0.6033966033966034,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
20.0,-0.312928884928885,0.2888964116091056,0.4095904095904096,1000,spearman,circular,PC1,0.6913086913086913,0.6033966033966034,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
40.0,-0.39108255108255113,0.289908850266556,0.1998001998001998,1000,spearman,circular,PC1,0.6913086913086913,0.6033966033966034,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
60.0,-0.4302110862110863,0.2881193894192904,0.09490509490509491,1000,spearman,circular,PC1,0.6913086913086913,0.6033966033966034,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
80.0,-0.42492098892098895,0.28538275681222547,0.0989010989010989,1000,spearman,circular,PC1,0.6913086913086913,0.6033966033966034,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
100.0,-0.3917498477498478,0.28317304126595405,0.15284715284715283,1000,spearman,circular,PC1,0.6913086913086913,0.6033966033966034,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
120.0,-0.36171175371175374,0.2806017472246238,0.26973026973026976,1000,spearman,circular,PC1,0.6913086913086913,0.6033966033966034,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
140.0,-0.33529622329622333,0.2780400152327244,0.3106893106893107,1000,spearman,circular,PC1,0.6913086913086913,0.6033966033966034,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
160.0,-0.30270608670608673,0.2755170143218574,0.3706293706293706,1000,spearman,circular,PC1,0.6913086913086913,0.6033966033966034,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
180.0,-0.25619299619299624,0.27358974563344723,0.4835164835164835,1000,spearman,circular,PC1,0.6913086913086913,0.6033966033966034,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
200.0,-0.19063259863259863,0.2738038312880913,0.5714285714285714,1000,spearman,circular,PC1,0.6913086913086913,0.6033966033966034,1.0,7,seg07_55995.1_56995.1,55995.067,56995.067,56495.067,1000,1401
-200.0,0.38781305904427066,0.03206729215964364,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
-180.0,0.34519002574757907,0.03239142053449194,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
-160.0,0.32110119899326356,0.03253087211205937,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
-140.0,0.32426369517181886,0.03230053780626358,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
-120.0,0.35654183646193316,0.03209273716169351,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
-100.0,0.41356568701085306,0.031960619517641606,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
-80.0,0.4828826136827159,0.03203101592660144,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
-60.0,0.5427652825946819,0.03216154425789189,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
-40.0,0.5703018295871474,0.03191610011034646,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
-20.0,0.55166977535992,0.0314782367458274,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
0.0,0.4824746655692388,0.030932662256517703,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
20.0,0.36559407702179864,0.030697531777988427,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
40.0,0.21216214634042757,0.030668393385401938,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
60.0,0.04010110407279678,0.030839984133461857,0.1998001998001998,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
80.0,-0.12914148619495677,0.03101834283665455,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
100.0,-0.27557044024718186,0.031236228556461992,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
120.0,-0.3862882371659182,0.03149770866791381,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
140.0,-0.4545281305446315,0.03163079181053517,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
160.0,-0.4786888001345381,0.03226844970840225,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
180.0,-0.4625084592958024,0.03293870183583105,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
200.0,-0.41564649851851276,0.03341427654030293,0.000999000999000999,1000,pearson,permute,PC1,0.000999000999000999,0.000999000999000999,0.000999000999000999,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
-200.0,0.38781305904427066,0.3226077608029681,0.3166833166833167,1000,pearson,circular,PC1,0.3866133866133866,0.15084915084915085,0.6453546453546454,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
-180.0,0.34519002574757907,0.3213652681601639,0.36663336663336665,1000,pearson,circular,PC1,0.3866133866133866,0.15084915084915085,0.6453546453546454,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
-160.0,0.32110119899326356,0.3197671301326285,0.4085914085914086,1000,pearson,circular,PC1,0.3866133866133866,0.15084915084915085,0.6453546453546454,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
-140.0,0.32426369517181886,0.318191894675067,0.3996003996003996,1000,pearson,circular,PC1,0.3866133866133866,0.15084915084915085,0.6453546453546454,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
-120.0,0.35654183646193316,0.317358337441697,0.34465534465534464,1000,pearson,circular,PC1,0.3866133866133866,0.15084915084915085,0.6453546453546454,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
-100.0,0.41356568701085306,0.3173123696019096,0.26573426573426573,1000,pearson,circular,PC1,0.3866133866133866,0.15084915084915085,0.6453546453546454,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
-80.0,0.4828826136827159,0.318019884058837,0.14885114885114886,1000,pearson,circular,PC1,0.3866133866133866,0.15084915084915085,0.6453546453546454,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
-60.0,0.5427652825946819,0.3190993788601271,0.06493506493506493,1000,pearson,circular,PC1,0.3866133866133866,0.15084915084915085,0.6453546453546454,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
-40.0,0.5703018295871474,0.3199607252147173,0.027972027972027972,1000,pearson,circular,PC1,0.3866133866133866,0.15084915084915085,0.6453546453546454,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
-20.0,0.55166977535992,0.3206025803986024,0.056943056943056944,1000,pearson,circular,PC1,0.3866133866133866,0.15084915084915085,0.6453546453546454,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
0.0,0.4824746655692388,0.32093213022900746,0.15084915084915085,1000,pearson,circular,PC1,0.3866133866133866,0.15084915084915085,0.6453546453546454,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
20.0,0.36559407702179864,0.3210965089538057,0.34165834165834164,1000,pearson,circular,PC1,0.3866133866133866,0.15084915084915085,0.6453546453546454,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
40.0,0.21216214634042757,0.32127871039198075,0.5704295704295704,1000,pearson,circular,PC1,0.3866133866133866,0.15084915084915085,0.6453546453546454,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
60.0,0.04010110407279678,0.32143777450693395,0.916083916083916,1000,pearson,circular,PC1,0.3866133866133866,0.15084915084915085,0.6453546453546454,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
80.0,-0.12914148619495677,0.3218040258059178,0.7462537462537463,1000,pearson,circular,PC1,0.3866133866133866,0.15084915084915085,0.6453546453546454,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
100.0,-0.27557044024718186,0.3224433717213715,0.45854145854145856,1000,pearson,circular,PC1,0.3866133866133866,0.15084915084915085,0.6453546453546454,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
120.0,-0.3862882371659182,0.32334451159919464,0.30569430569430567,1000,pearson,circular,PC1,0.3866133866133866,0.15084915084915085,0.6453546453546454,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
140.0,-0.4545281305446315,0.32410254011648304,0.22077922077922077,1000,pearson,circular,PC1,0.3866133866133866,0.15084915084915085,0.6453546453546454,8,seg08_56995.1_57995.1,56995.067,57995.067,57495.067,1000,1401
